,Unnamed: 0,category,subcategory,current_price,raw_price,discount,likes_count,variation_0_color,variation_1_color,two_colors
24732,24732,1,104,25.06,42.99,42,94,6,13,False
24733,24733,1,104,19.05,47.99,60,51,9,13,False
24734,24734,1,123,23.06,58.1,60,64,11,13,False
24735,24735,1,87,35.09,88.42,60,81,3,0,True
24736,24736,1,34,21.98,52.04,58,178,9,7,True
24737,24737,1,34,24.92,44.51,44,209,0,7,True
24738,24738,1,46,31.08,78.32,60,10,11,13,False
24739,24739,1,44,15.03,27.99,46,27,0,13,False
24740,24740,1,123,14.03,35.35,60,12,8,13,False
24741,24741,1,104,16.54,32.98,50,14,10,13,False
24742,24742,1,44,23.06,58.1,60,21,6,13,False
24743,24743,1,45,20.05,50.52,60,61,10,13,False
24744,24744,1,88,23.06,58.1,60,37,9,7,True
24745,24745,1,123,20.05,50.52,60,30,11,13,False
24746,24746,1,46,17.04,42.94,60,41,2,13,False
24747,24747,1,104,29.99,51.99,42,126,1,1,True
24748,24748,1,104,26.99,51.99,48,162,1,13,False
24749,24749,1,45,31.08,78.32,60,329,9,13,False
24750,24750,1,56,22.63,55.99,60,5,6,2,True
24751,24751,1,56,22.02,60.99,64,5,2,7,True
24752,24752,1,160,20.05,50.52,60,15,1,13,False
24753,24753,1,160,17.04,42.94,60,14,0,3,True
24754,24754,1,44,25.57,50.98,50,19,11,13,False
24755,24755,1,103,15.99,31.98,50,11,11,13,False
24756,24756,1,44,17.54,44.2,60,30,1,13,False
24757,24757,1,160,24.56,48.98,50,13,0,4,True
24758,24758,1,104,19.99,39.98,50,7,1,13,False
24759,24759,1,44,17.99,35.98,50,10,10,1,True
24760,24760,1,34,18.12,32.15,44,202,9,0,True
24761,24761,1,104,41.99,71.99,42,48,6,13,False
24762,24762,1,34,28.96,58.01,50,126,1,7,True
24763,24763,1,126,17.67,39.99,56,4,6,2,True
24764,24764,1,158,47.13,75.99,38,133,1,13,False
24765,24765,1,160,17.04,32.98,48,13,4,0,True
24766,24766,1,2,9.02,22.72,60,263,3,7,True
24767,24767,1,45,26.07,65.68,60,152,9,13,False
24768,24768,1,159,25.99,45.99,44,53,0,7,True
24769,24769,1,104,38.1,96.01,60,105,1,9,True
24770,24770,1,105,32.99,54.99,40,79,6,3,True
24771,24771,1,104,37.1,93.48,60,62,9,7,True
24772,24772,1,88,36.99,62.99,41,70,1,13,False
24773,24773,1,104,23.06,58.1,60,104,9,13,False
24774,24774,1,34,21.76,42.78,49,152,9,0,True
24775,24775,1,104,21.51,54.21,60,118,3,13,False
24776,24776,1,160,27.07,68.21,60,63,3,1,True
24777,24777,1,45,23.99,39.99,40,90,10,13,False
24778,24778,1,104,15.03,37.88,60,20,1,13,False
24779,24779,1,159,19.05,47.99,60,12,9,13,False
24780,24780,1,123,22.06,55.57,60,10,2,13,False
24781,24781,1,45,23.06,58.1,60,20,8,13,False
24782,24782,1,45,21.05,53.04,60,16,8,13,False
24783,24783,1,88,14.03,35.35,60,34,0,13,False
24784,24784,1,104,33.09,83.37,60,120,9,7,True
24785,24785,1,158,26.07,65.68,60,57,6,10,True
24786,24786,1,123,22.06,55.57,60,90,6,13,False
24787,24787,1,123,18.99,37.98,50,2,9,13,False
24788,24788,1,104,18.55,46.73,60,17,3,13,False
24789,24789,1,46,23.06,58.1,60,6,0,13,False
24790,24790,1,104,17.49,34.98,50,16,11,13,False
24791,24791,1,104,17.99,35.98,50,8,11,13,False
24792,24792,1,126,22.63,50.29,55,2,0,10,True
24793,24793,1,56,22.08,49.07,55,3,6,2,True
24794,24794,1,86,12.99,25.98,50,0,0,13,False
24795,24795,1,158,46.13,116.22,60,25,10,3,True
24796,24796,1,121,28.99,50.99,43,177,10,4,True
24797,24797,1,44,30.99,54.99,44,119,0,13,False
24798,24798,1,45,22.99,43.99,48,50,6,13,False
24799,24799,1,137,15.99,37.64,58,6,3,7,True
24800,24800,1,135,18.99,51.11,63,6,0,7,True
24801,24801,1,44,25.06,63.15,60,63,6,13,False
24802,24802,1,159,21.05,53.04,60,143,0,10,True
24803,24803,1,44,26.07,65.68,60,115,9,13,False
24804,24804,1,34,19.37,37.01,48,206,0,9,True
24805,24805,1,170,28.07,70.73,60,125,10,9,True
24806,24806,1,32,19.99,32.99,39,65,6,11,True
24807,24807,1,34,20.99,37.95,45,103,9,0,True
24808,24808,1,34,20.69,42.36,51,51,6,3,True
24809,24809,1,104,19.05,42.99,56,80,11,13,False
24810,24810,1,123,20.05,50.52,60,206,3,10,True
24811,24811,1,44,28.99,49.99,42,119,3,1,True
24812,24812,1,26,13.99,21.99,36,48,1,10,True
24813,24813,1,34,21.04,37.5,44,182,9,7,True
24814,24814,1,34,14.88,27.62,46,194,6,11,True
24815,24815,1,123,14.03,35.35,60,17,6,0,True
24816,24816,1,160,30.08,75.79,60,20,0,9,True
24817,24817,1,45,18.04,45.46,60,5,9,13,False
24818,24818,1,104,20.55,51.78,60,21,9,13,False
24819,24819,1,44,21.05,53.04,60,39,9,13,False
24820,24820,1,123,21.05,53.04,60,7,6,13,False
24821,24821,1,45,27.07,68.21,60,115,9,3,True
24822,24822,1,104,24.06,60.63,60,205,3,3,True
24823,24823,1,104,43.99,75.99,42,207,7,13,False
24824,24824,1,104,28.07,70.73,60,201,10,7,True
24825,24825,1,137,20.69,44.99,54,4,0,7,True
24826,24826,1,56,22.09,49.81,56,5,0,7,True
24827,24827,1,104,15.99,31.98,50,0,0,13,False
24828,24828,1,159,9.02,17.98,50,5,0,13,False
24829,24829,1,44,15.99,31.98,50,15,1,13,False
24830,24830,1,160,15.54,30.98,50,4,7,13,False
24831,24831,1,160,16.99,39.98,58,23,8,0,True
24832,24832,1,123,16.99,33.98,50,7,6,11,True
24833,24833,1,104,16.99,33.98,50,3,1,13,False
24834,24834,1,123,46.66,117.56,60,477,3,13,False
24835,24835,1,139,31.08,78.32,60,60,6,10,True
24836,24836,1,56,15.92,30.84,48,16,10,7,True
24837,24837,1,20,15.99,47.99,67,106,0,2,True
24838,24838,1,20,13.03,32.83,60,131,6,1,True
24839,24839,1,44,17.54,34.98,50,44,9,13,False
24840,24840,1,147,18.04,45.46,60,114,10,3,True
24841,24841,1,104,29.08,73.26,60,129,9,7,True
24842,24842,1,46,24.06,60.63,60,44,1,13,False
24843,24843,1,10,33.09,83.37,60,313,3,0,True
24844,24844,1,56,16.07,32.0,50,14,0,11,True
24845,24845,1,88,18.99,36.99,49,33,4,3,True
24846,24846,1,137,13.99,32.12,56,11,10,3,True
24847,24847,1,20,16.04,40.41,60,5103,6,8,True
24848,24848,1,20,28.99,54.99,47,37,6,3,True
24849,24849,1,20,15.03,37.88,60,584,6,8,True
24850,24850,1,159,25.06,63.15,60,285,0,13,False
24851,24851,1,104,50.14,126.33,60,422,6,11,True
24852,24852,1,139,22.06,55.57,60,418,2,13,False
24853,24853,1,20,19.05,47.99,60,768,6,2,True
24854,24854,1,137,15.46,34.11,55,10,1,7,True
24855,24855,1,44,14.99,29.98,50,28,11,13,False
24856,24856,1,123,19.05,47.99,60,88,8,11,True
24857,24857,1,158,20.05,39.99,50,166,1,13,False
24858,24858,1,104,37.8,95.25,60,512,9,2,True
24859,24859,1,104,25.53,64.32,60,96,3,0,True
24860,24860,1,158,16.04,40.41,60,19,9,7,True
24861,24861,1,46,17.99,35.98,50,27,9,13,False
24862,24862,1,126,13.25,25.5,48,5,9,2,True
24863,24863,1,56,16.43,33.0,50,14,9,0,True
24864,24864,1,10,37.8,95.25,60,163,8,1,True
24865,24865,1,126,14.9,28.8,48,8,4,7,True
24866,24866,1,147,22.06,55.57,60,334,6,11,True
24867,24867,1,104,27.07,68.21,60,64,6,3,True
24868,24868,1,34,20.23,39.64,49,641,6,11,True
24869,24869,1,44,41.99,71.99,42,331,1,13,False
24870,24870,1,20,11.99,29.98,60,63,2,3,True
24871,24871,1,137,28.14,60.99,54,9,6,0,True
24872,24872,1,104,15.99,31.98,50,19,11,13,False
24873,24873,1,75,19.05,47.99,60,43,1,11,True
24874,24874,1,126,17.11,33.22,49,6,0,2,True
24875,24875,1,170,34.52,86.98,60,513,3,0,True
24876,24876,1,86,21.05,53.04,60,148,10,7,True
24877,24877,1,104,36.1,90.95,60,238,6,8,True
24878,24878,1,20,15.03,37.88,60,199,6,2,True
24879,24879,1,104,21.43,54.0,60,315,3,7,True
24880,24880,1,20,16.04,31.98,50,59,10,7,True
24881,24881,1,104,48.03,121.02,60,314,6,4,True
24882,24882,1,104,30.6,77.1,60,1032,9,7,True
24883,24883,1,104,33.09,83.37,60,246,8,13,False
24884,24884,1,103,13.49,26.98,50,23,11,13,False
24885,24885,1,86,35.09,88.42,60,491,1,1,True
24886,24886,1,126,26.46,55.99,53,13,4,7,True
24887,24887,1,104,19.05,47.99,60,155,1,13,False
24888,24888,1,104,15.99,31.98,50,9,6,3,True
24889,24889,1,126,22.63,50.29,55,2,0,10,True
24890,24890,1,56,22.63,50.29,55,2,10,3,True
24891,24891,1,56,23.19,51.59,55,2,10,3,True
24892,24892,1,56,22.08,49.09,55,2,10,3,True
24893,24893,1,104,21.05,53.04,60,250,9,1,True
24894,24894,1,46,31.08,78.32,60,19,4,13,False
24895,24895,1,160,26.07,65.68,60,18,4,0,True
24896,24896,1,88,13.99,27.98,50,3,11,13,False
24897,24897,1,104,24.99,43.99,43,65,6,13,False
24898,24898,1,104,18.04,45.46,60,149,5,13,False
24899,24899,1,44,27.99,45.99,39,50,3,13,False
24900,24900,1,104,28.07,70.73,60,60,9,7,True
24901,24901,1,44,27.07,68.21,60,88,9,13,False
24902,24902,1,123,22.06,55.57,60,182,6,11,True
24903,24903,1,75,24.99,43.99,43,119,10,13,False
24904,24904,1,10,25.99,50.99,49,18,1,13,False
24905,24905,1,44,29.08,73.26,60,71,6,2,True
24906,24906,1,10,34.59,87.16,60,75,1,13,False
24907,24907,1,35,18.92,31.83,41,160,6,4,True
24908,24908,1,46,30.08,75.79,60,31,9,1,True
24909,24909,1,86,30.08,75.79,60,57,3,13,False
24910,24910,1,104,26.07,65.68,60,206,9,1,True
24911,24911,1,104,43.12,108.64,60,181,8,0,True
24912,24912,1,123,34.99,69.99,50,68,6,7,True
24913,24913,1,10,61.99,103.99,40,35,6,0,True
24914,24914,1,10,40.11,101.06,60,69,6,10,True
24915,24915,1,160,24.99,48.99,49,22,5,7,True
24916,24916,1,44,28.07,45.99,39,73,6,1,True
24917,24917,1,34,35.97,64.26,44,129,6,10,True
24918,24918,1,44,28.07,70.73,60,170,6,13,False
24919,24919,1,159,21.05,53.04,60,54,1,3,True
24920,24920,1,104,41.99,71.99,42,390,1,7,True
24921,24921,1,123,25.99,43.99,41,29,6,13,False
24922,24922,1,123,22.99,37.99,40,43,5,1,True
24923,24923,1,104,30.08,75.79,60,191,8,1,True
24924,24924,1,160,28.07,70.73,60,67,0,4,True
24925,24925,1,104,17.04,33.99,50,8,11,13,False
24926,24926,1,44,22.06,55.57,60,18,5,13,False
24927,24927,1,160,19.05,47.99,60,12,0,3,True
24928,24928,1,44,25.06,63.15,60,42,9,13,False
24929,24929,1,3,4.81,9.42,49,84,0,10,True
24930,24930,1,32,16.04,40.41,60,198,10,11,True
24931,24931,1,126,22.63,56.99,60,5,2,7,True
24932,24932,1,126,23.74,49.58,52,4,6,3,True
24933,24933,1,126,29.8,60.51,51,3,9,4,True
24934,24934,1,137,28.69,60.99,53,7,6,4,True
24935,24935,1,103,23.99,47.98,50,16,10,0,True
24936,24936,1,44,28.99,57.98,50,8,11,13,False
24937,24937,1,56,22.08,49.07,55,4,1,7,True
24938,24938,1,104,15.99,31.98,50,1,9,13,False
24939,24939,1,88,25.06,63.15,60,92,9,11,True
24940,24940,1,32,19.99,32.99,39,63,6,4,True
24941,24941,1,159,17.04,42.94,60,116,1,7,True
24942,24942,1,104,38.1,96.01,60,246,6,0,True
24943,24943,1,10,45.99,77.99,41,49,1,13,False
24944,24944,1,104,37.1,93.48,60,106,9,9,True
24945,24945,1,104,19.05,47.99,60,91,10,7,True
24946,24946,1,33,18.14,31.38,42,50,0,4,True
24947,24947,1,104,18.99,37.98,50,5,10,13,False
24948,24948,1,45,32.09,80.84,60,180,0,8,True
24949,24949,1,46,36.1,90.95,60,131,4,13,False
24950,24950,1,26,18.99,30.99,39,93,0,7,True
24951,24951,1,44,25.06,63.15,60,136,6,13,False
24952,24952,1,104,22.06,55.57,60,140,9,13,False
24953,24953,1,44,25.06,63.15,60,57,6,13,False
24954,24954,1,175,13.99,27.99,50,42,6,11,True
24955,24955,1,123,23.06,58.1,60,96,3,13,False
24956,24956,1,104,29.99,49.99,40,91,1,13,False
24957,24957,1,10,47.13,118.75,60,127,11,13,False
24958,24958,1,34,16.61,34.17,51,59,9,0,True
24959,24959,1,159,16.04,40.41,60,57,2,1,True
24960,24960,1,123,35.09,88.42,60,122,9,7,True
24961,24961,1,104,45.12,113.7,60,202,7,13,False
24962,24962,1,123,16.99,32.99,49,50,6,9,True
24963,24963,1,34,14.18,25.43,44,91,0,7,True
24964,24964,1,104,26.07,65.68,60,30,0,13,False
24965,24965,1,123,20.05,50.52,60,19,1,13,False
24966,24966,1,104,20.99,40.99,49,38,6,10,True
24967,24967,1,123,21.05,53.04,60,17,9,13,False
24968,24968,1,104,27.07,68.21,60,193,6,4,True
24969,24969,1,100,42.12,106.11,60,104,2,13,False
24970,24970,1,45,28.07,70.73,60,189,10,2,True
24971,24971,1,26,10.99,19.99,45,353,0,2,True
24972,24972,1,56,13.8,26.6,48,4,4,7,True
24973,24973,1,100,18.99,37.98,50,2,10,13,False
24974,24974,1,45,17.04,33.98,50,19,1,11,True
24975,24975,1,87,18.04,45.46,60,26,0,3,True
24976,24976,1,104,17.49,34.98,50,11,9,13,False
24977,24977,1,56,16.54,36.99,55,5,2,10,True
24978,24978,1,56,23.19,51.53,55,2,0,2,True
24979,24979,1,46,27.07,68.21,60,47,4,10,True
24980,24980,1,160,22.06,55.57,60,75,0,7,True
24981,24981,1,44,25.99,46.99,45,144,9,13,False
24982,24982,1,160,22.56,56.83,60,29,0,3,True
24983,24983,1,34,20.57,37.93,46,142,9,0,True
24984,24984,1,104,35.09,88.42,60,157,9,7,True
24985,24985,1,44,22.06,55.57,60,48,4,6,True
24986,24986,1,104,40.11,101.06,60,1008,9,7,True
24987,24987,1,44,30.99,64.99,52,341,0,13,False
24988,24988,1,44,27.07,68.21,60,106,0,13,False
24989,24989,1,32,16.04,26.99,41,66,9,0,True
24990,24990,1,34,19.48,37.75,48,174,1,2,True
24991,24991,1,170,41.11,103.59,60,138,1,9,True
24992,24992,1,46,34.09,85.9,60,27,1,13,False
24993,24993,1,44,17.04,42.94,60,8,6,13,False
24994,24994,1,158,16.04,40.41,60,14,9,7,True
24995,24995,1,158,19.05,47.99,60,20,6,13,False
24996,24996,1,123,14.99,29.99,50,16,8,13,False
24997,24997,1,44,22.06,55.57,60,24,8,13,False
24998,24998,1,123,29.08,73.26,60,43,9,13,False
24999,24999,1,123,14.03,35.35,60,19,9,13,False
25000,25000,1,104,38.21,96.28,60,264,9,7,True
25001,25001,1,104,41.11,103.59,60,295,10,13,False
25002,25002,1,104,34.09,85.9,60,113,1,7,True
25003,25003,1,44,27.07,68.21,60,117,1,13,False
25004,25004,1,44,28.07,70.73,60,98,3,13,False
25005,25005,1,104,35.09,88.42,60,269,0,7,True
25006,25006,1,137,18.21,35.42,49,3,8,1,True
25007,25007,1,137,16.56,36.99,55,4,8,1,True
25008,25008,1,126,24.29,55.99,57,4,6,3,True
25009,25009,1,160,20.05,50.52,60,2,11,13,False
25010,25010,1,44,15.54,30.98,50,17,6,13,False
25011,25011,1,103,15.99,31.98,50,13,1,13,False
25012,25012,1,104,24.99,49.98,50,9,6,1,True
25013,25013,1,159,8.99,17.98,50,1,0,13,False
25014,25014,1,75,31.08,78.32,60,116,6,13,False
25015,25015,1,34,19.17,34.21,44,126,9,7,True
25016,25016,1,123,11.02,27.77,60,11,0,13,False
25017,25017,1,104,58.16,146.55,60,84,9,7,True
25018,25018,1,10,35.99,60.99,41,56,1,7,True
25019,25019,1,20,14.03,35.35,60,73,6,9,True
25020,25020,1,35,43.22,72.3,40,54,10,9,True
25021,25021,1,88,22.99,37.99,40,50,8,13,False
25022,25022,1,104,32.09,80.84,60,284,6,13,False
25023,25023,1,171,26.07,65.68,60,247,3,13,False
25024,25024,1,44,18.55,46.73,60,8,9,13,False
25025,25025,1,104,31.08,78.32,60,50,0,3,True
25026,25026,1,104,47.99,78.99,39,137,3,7,True
25027,25027,1,46,50.14,126.33,60,189,1,13,False
25028,25028,1,2,11.02,27.77,60,175,6,13,False
25029,25029,1,104,35.67,89.86,60,246,9,7,True
25030,25030,1,10,47.13,118.75,60,106,0,2,True
25031,25031,1,34,27.18,48.78,44,70,6,0,True
25032,25032,1,87,37.1,93.48,60,82,3,1,True
25033,25033,1,104,31.99,60.99,48,83,8,8,True
25034,25034,1,139,16.04,40.41,60,70,2,0,True
25035,25035,1,104,16.49,32.98,50,13,10,13,False
25036,25036,1,104,40.11,101.06,60,176,6,1,True
25037,25037,1,104,25.06,63.15,60,92,6,11,True
25038,25038,1,45,22.99,37.99,40,172,3,13,False
25039,25039,1,26,11.02,27.77,60,270,6,4,True
25040,25040,1,56,23.74,59.99,60,4,6,10,True
25041,25041,1,171,19.99,39.98,50,1,9,13,False
25042,25042,1,88,19.99,39.98,50,1,6,13,False
25043,25043,1,159,11.02,27.77,60,9,2,13,False
25044,25044,1,171,16.54,41.67,60,24,9,7,True
25045,25045,1,104,19.05,47.99,60,17,1,13,False
25046,25046,1,10,43.99,73.99,41,65,9,2,True
25047,25047,1,170,31.99,63.99,50,79,1,7,True
25048,25048,1,103,18.04,45.46,60,14,0,7,True
25049,25049,1,44,36.1,90.95,60,126,9,4,True
25050,25050,1,123,16.99,31.99,47,23,4,8,True
25051,25051,1,88,19.99,34.99,43,88,1,13,False
25052,25052,1,103,26.99,54.99,51,48,2,9,True
25053,25053,1,103,13.49,26.98,50,6,11,13,False
25054,25054,1,104,49.14,123.8,60,178,7,3,True
25055,25055,1,10,36.1,90.95,60,37,4,13,False
25056,25056,1,34,21.0,38.33,45,148,0,7,True
25057,25057,1,104,41.99,71.99,42,169,9,13,False
25058,25058,1,104,33.09,83.37,60,80,9,13,False
25059,25059,1,160,22.06,55.57,60,170,0,10,True
25060,25060,1,32,23.06,37.99,39,78,0,9,True
25061,25061,1,3,42.99,73.99,42,23,9,11,True
25062,25062,1,10,29.99,49.99,40,97,8,13,False
25063,25063,1,10,28.07,70.73,60,86,9,7,True
25064,25064,1,170,25.99,51.98,50,114,6,13,False
25065,25065,1,34,19.77,37.26,47,208,6,3,True
25066,25066,1,123,27.07,68.21,60,46,11,13,False
25067,25067,1,46,23.06,58.1,60,22,3,13,False
25068,25068,1,27,13.03,32.83,60,258,6,0,True
25069,25069,1,26,10.02,25.25,60,279,1,10,True
25070,25070,1,170,25.99,40.99,37,199,6,4,True
25071,25071,1,86,17.99,35.98,50,2,1,13,False
25072,25072,1,46,16.49,32.98,50,4,9,13,False
25073,25073,1,103,13.53,26.98,50,8,1,0,True
25074,25074,1,103,15.99,31.98,50,14,1,13,False
25075,25075,1,104,14.53,36.62,60,11,8,13,False
25076,25076,1,103,29.99,59.98,50,2,1,3,True
25077,25077,1,44,14.99,29.98,50,11,8,13,False
25078,25078,1,104,16.99,33.98,50,5,3,13,False
25079,25079,1,10,27.99,45.99,39,30,4,7,True
25080,25080,1,104,22.06,55.57,60,20,9,13,False
25081,25081,1,75,19.05,47.99,60,23,0,13,False
25082,25082,1,104,29.58,74.52,60,12,0,10,True
25083,25083,1,34,22.95,42.78,46,110,6,0,True
25084,25084,1,123,23.99,43.99,46,41,6,4,True
25085,25085,1,127,43.12,108.64,60,42,6,1,True
25086,25086,1,126,18.99,50.99,63,5,8,0,True
25087,25087,1,104,20.05,50.52,60,106,11,13,False
25088,25088,1,104,37.1,93.48,60,225,10,8,True
25089,25089,1,10,30.99,56.99,46,60,3,13,False
25090,25090,1,10,43.99,73.99,41,22,6,0,True
25091,25091,1,170,29.99,49.99,40,39,6,8,True
25092,25092,1,104,26.07,65.68,60,46,1,13,False
25093,25093,1,34,33.98,61.58,45,239,6,11,True
25094,25094,1,104,52.15,131.38,60,203,1,7,True
25095,25095,1,75,26.99,67.99,60,100,6,1,True
25096,25096,1,46,20.99,41.99,50,112,9,0,True
25097,25097,1,104,38.99,71.99,46,60,4,13,False
25098,25098,1,104,44.99,77.99,42,117,1,3,True
25099,25099,1,160,30.08,75.79,60,106,9,3,True
25100,25100,1,26,16.04,40.41,60,94,0,7,True
25101,25101,1,104,32.99,54.99,40,118,10,11,True
25102,25102,1,26,15.99,26.99,41,69,1,9,True
25103,25103,1,45,19.99,32.99,39,98,3,1,True
25104,25104,1,160,27.07,68.21,60,56,2,0,True
25105,25105,1,104,28.07,70.73,60,222,6,4,True
25106,25106,1,104,32.99,54.99,40,86,6,1,True
25107,25107,1,104,41.99,69.99,40,176,9,13,False
25108,25108,1,158,27.07,68.21,60,52,3,13,False
25109,25109,1,34,23.03,42.51,46,274,6,10,True
25110,25110,1,34,35.07,63.2,45,449,6,7,True
25111,25111,1,20,27.07,68.21,60,159,0,3,True
25112,25112,1,159,18.04,45.46,60,13,9,13,False
25113,25113,1,46,31.08,78.32,60,15,4,13,False
25114,25114,1,104,19.05,47.99,60,22,6,13,False
25115,25115,1,10,20.05,50.52,60,17,11,13,False
25116,25116,1,158,16.04,40.41,60,7,1,13,False
25117,25117,1,10,24.99,47.99,48,13,6,13,False
25118,25118,1,44,23.06,58.1,60,32,9,13,False
25119,25119,1,123,22.99,34.99,34,275,6,4,True
25120,25120,1,45,36.1,90.95,60,194,9,13,False
25121,25121,1,123,23.06,58.1,60,172,2,4,True
25122,25122,1,46,40.11,101.06,60,74,1,13,False
25123,25123,1,170,29.08,73.26,60,164,3,3,True
25124,25124,1,5,21.05,53.04,60,162,2,1,True
25125,25125,1,170,33.09,83.37,60,232,6,2,True
25126,25126,1,56,25.4,49.8,49,5,6,3,True
25127,25127,1,135,22.63,50.28,55,4,6,3,True
25128,25128,1,126,22.63,49.87,55,5,6,3,True
25129,25129,1,159,17.99,35.98,50,1,4,13,False
25130,25130,1,104,17.99,35.98,50,2,6,13,False
25131,25131,1,171,20.99,41.98,50,1,9,13,False
25132,25132,1,45,18.49,36.98,50,17,10,13,False
25133,25133,1,103,15.49,30.98,50,8,11,13,False
25134,25134,1,86,10.99,21.98,50,1,3,2,True
25135,25135,1,34,35.11,65.79,47,90,9,7,True
25136,25136,1,123,11.02,27.77,60,11,8,13,False
25137,25137,1,170,24.99,41.99,41,45,9,1,True
25138,25138,1,158,12.53,31.56,60,14,6,11,True
25139,25139,1,104,19.05,47.99,60,9,1,13,False
25140,25140,1,46,41.99,71.99,42,199,0,7,True
25141,25141,1,87,36.1,90.95,60,62,1,13,False
25142,25142,1,44,17.54,34.98,50,10,1,13,False
25143,25143,1,35,28.41,45.13,37,205,0,1,True
25144,25144,1,104,29.99,49.99,40,180,6,3,True
25145,25145,1,44,29.99,58.99,49,94,8,3,True
25146,25146,1,87,31.99,63.98,50,4,1,13,False
25147,25147,1,160,19.99,39.98,50,8,9,13,False
25148,25148,1,46,31.08,78.32,60,181,0,13,False
25149,25149,1,33,44.4,70.41,37,55,6,0,True
25150,25150,1,34,19.25,37.5,49,231,6,10,True
25151,25151,1,34,23.78,42.57,44,83,6,8,True
25152,25152,1,103,31.08,78.32,60,23,1,0,True
25153,25153,1,45,32.09,80.84,60,213,3,7,True
25154,25154,1,159,19.05,47.99,60,31,9,7,True
25155,25155,1,104,35.09,88.42,60,268,1,13,False
25156,25156,1,10,32.99,54.99,40,62,1,2,True
25157,25157,1,5,26.07,65.68,60,80,10,3,True
25158,25158,1,45,23.99,39.99,40,117,7,13,False
25159,25159,1,34,23.78,42.92,45,122,6,0,True
25160,25160,1,35,21.52,38.07,44,41,10,7,True
25161,25161,1,160,22.06,55.57,60,92,1,8,True
25162,25162,1,171,26.99,45.99,41,163,6,13,False
25163,25163,1,171,26.07,65.68,60,102,4,13,False
25164,25164,1,104,41.11,103.59,60,103,6,1,True
25165,25165,1,45,26.07,65.68,60,127,10,13,False
25166,25166,1,20,14.03,35.35,60,59,2,7,True
25167,25167,1,104,42.99,73.99,42,68,6,4,True
25168,25168,1,34,26.51,45.31,42,86,9,7,True
25169,25169,1,104,19.05,47.99,60,12,9,13,False
25170,25170,1,104,17.04,42.94,60,13,6,13,False
25171,25171,1,20,17.04,42.94,60,54,10,2,True
25172,25172,1,44,23.06,58.1,60,68,3,7,True
25173,25173,1,20,15.03,37.88,60,28,2,3,True
25174,25174,1,20,23.06,58.1,60,129,0,3,True
25175,25175,1,123,12.99,24.99,48,13,3,13,False
25176,25176,1,45,23.06,58.1,60,21,10,13,False
25177,25177,1,104,28.07,70.73,60,41,9,9,True
25178,25178,1,123,19.05,47.99,60,16,5,13,False
25179,25179,1,10,25.99,50.99,49,10,9,13,False
25180,25180,1,104,37.1,93.48,60,351,10,13,False
25181,25181,1,27,9.02,22.72,60,323,9,11,True
25182,25182,1,123,23.06,58.1,60,85,10,13,False
25183,25183,1,104,28.07,70.73,60,145,10,4,True
25184,25184,1,86,17.04,42.94,60,78,3,1,True
25185,25185,1,75,20.05,50.52,60,122,4,13,False
25186,25186,1,104,22.06,55.57,60,77,1,13,False
25187,25187,1,44,66.19,166.76,60,90,1,10,True
25188,25188,1,104,30.08,53.99,44,436,9,13,False
25189,25189,1,56,22.63,50.99,56,4,0,2,True
25190,25190,1,45,18.55,46.73,60,26,8,13,False
25191,25191,1,123,13.03,32.83,60,4,1,13,False
25192,25192,1,160,19.55,38.98,50,16,9,9,True
25193,25193,1,103,13.49,26.98,50,11,11,13,False
25194,25194,1,160,26.99,53.98,50,19,6,1,True
25195,25195,1,44,18.99,37.98,50,7,4,13,False
25196,25196,1,158,14.99,29.98,50,4,6,13,False
25197,25197,1,44,18.99,37.98,50,3,11,13,False
25198,25198,1,104,34.09,85.9,60,376,6,4,True
25199,25199,1,104,21.99,43.98,50,10,0,1,True
25200,25200,1,123,17.99,35.98,50,1,6,11,True
25201,25201,1,171,23.06,58.1,60,106,9,7,True
25202,25202,1,104,32.88,82.84,60,167,6,13,False
25203,25203,1,46,36.1,90.95,60,133,6,4,True
25204,25204,1,171,35.09,88.42,60,96,8,1,True
25205,25205,1,20,17.04,42.94,60,151,0,7,True
25206,25206,1,160,20.05,50.52,60,8,0,7,True
25207,25207,1,104,37.1,93.48,60,80,9,11,True
25208,25208,1,104,37.1,93.48,60,73,6,7,True
25209,25209,1,34,20.39,37.31,45,80,9,7,True
25210,25210,1,123,18.99,37.99,50,35,8,13,False
25211,25211,1,10,22.99,37.99,40,37,3,7,True
25212,25212,1,45,22.99,39.99,43,77,6,13,False
25213,25213,1,34,37.04,66.04,44,226,6,3,True
25214,25214,1,26,10.99,16.99,35,88,0,10,True
25215,25215,1,170,23.99,46.99,49,11,3,7,True
25216,25216,1,44,26.55,66.89,60,360,10,13,False
25217,25217,1,45,25.06,63.15,60,53,6,13,False
25218,25218,1,123,22.06,55.57,60,113,1,3,True
25219,25219,1,44,29.08,73.26,60,155,6,13,False
25220,25220,1,45,22.06,55.57,60,123,0,13,False
25221,25221,1,104,25.06,63.15,60,57,6,13,False
25222,25222,1,104,21.99,38.99,44,47,9,13,False
25223,25223,1,72,14.07,35.46,60,41,9,8,True
25224,25224,1,159,18.99,30.99,39,53,10,3,True
25225,25225,1,44,22.99,37.99,40,46,4,13,False
25226,25226,1,104,45.12,113.7,60,106,9,7,True
25227,25227,1,104,20.05,32.99,39,18,6,13,False
25228,25228,1,34,16.1,32.81,51,112,9,7,True
25229,25229,1,34,34.36,62.02,45,85,6,3,True
